event_name,event_url,fight_url,fighter_names,fighter_ids,winner,result_raw,method,round,time,weight_class,totals,per_round_breakdown
UFC 37.5: As Real As It Gets,http://ufcstats.com/event-details/9ccdd2ce45903f34,http://ufcstats.com/fight-details/0e30b22cd0987640,Tony Fryklund | Rodrigo Ruas,253de74457bd6374 | 94070f6544c4b2a5,Tony Fryklund,win,KO/TKO,2,3:34,Middleweight,"{""rows"": [{""Fighter"": [""Tony Fryklund"", ""Rodrigo Ruas""], ""KD"": [""1"", ""0""], ""Sig. str."": [""60 of 102"", ""11 of 31""], ""Sig. str. %"": [""58%"", ""35%""], ""Total str."": [""127 of 174"", ""19 of 42""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""6:56"", ""0:04""]}], ""fighters"": [""Tony Fryklund"", ""Rodrigo Ruas""]}",Per round RD1 34 of 59 - 57% 10 of 23 - 43% RD2 26 of 43 - 60% 1 of 8 - 12% Landed Attempted
UFC 37.5: As Real As It Gets,http://ufcstats.com/event-details/9ccdd2ce45903f34,http://ufcstats.com/fight-details/5637c7b3e4131941,Yves Edwards | Joao Pierini,5f04e3d58d9ce982 | 9a967e8e43dcef63,Yves Edwards,win,KO/TKO,1,1:19,Lightweight,"{""rows"": [{""Fighter"": [""Yves Edwards"", ""Joao Pierini""], ""KD"": [""0"", ""0""], ""Sig. str."": [""6 of 9"", ""1 of 7""], ""Sig. str. %"": [""66%"", ""14%""], ""Total str."": [""6 of 9"", ""1 of 7""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:09"", ""0:00""]}], ""fighters"": [""Yves Edwards"", ""Joao Pierini""]}",Per round RD1 6 of 9 - 66% 1 of 7 - 14% Landed Attempted
UFC 37: High Impact,http://ufcstats.com/event-details/9fd1f08dd4aec14a,http://ufcstats.com/fight-details/188537d906b30a7c,Murilo Bustamante | Matt Lindland,85d905f7c4f5a1af | 0e041d43a47d2e4b,Murilo Bustamante,win,Submission,3,1:33,Middleweight,"{""rows"": [{""Fighter"": [""Murilo Bustamante"", ""Matt Lindland""], ""KD"": [""1"", ""0""], ""Sig. str."": [""17 of 40"", ""35 of 66""], ""Sig. str. %"": [""42%"", ""53%""], ""Total str."": [""39 of 62"", ""82 of 113""], ""Td"": [""2 of 2"", ""0 of 3""], ""Td %"": [""100%"", ""0%""], ""Sub. att"": [""2"", ""1""], ""Rev."": [""0"", ""1""], ""Ctrl"": [""3:10"", ""4:57""]}], ""fighters"": [""Murilo Bustamante"", ""Matt Lindland""]}",Per round RD1 2 of 2 - 100% 22 of 28 - 78% RD2 4 of 12 - 33% 12 of 30 - 40% RD3 11 of 26 - 42% 1 of 8 - 12% Landed Attempted
UFC 37: High Impact,http://ufcstats.com/event-details/9fd1f08dd4aec14a,http://ufcstats.com/fight-details/18273af728dda0c8,Ricco Rodriguez | Tsuyoshi Kohsaka,50cc91ce2982785d | b76ed59283d3559c,Ricco Rodriguez,win,KO/TKO,2,3:25,Heavyweight,"{""rows"": [{""Fighter"": [""Ricco Rodriguez"", ""Tsuyoshi Kohsaka""], ""KD"": [""0"", ""0""], ""Sig. str."": [""19 of 33"", ""6 of 11""], ""Sig. str. %"": [""57%"", ""54%""], ""Total str."": [""58 of 77"", ""27 of 33""], ""Td"": [""3 of 5"", ""1 of 1""], ""Td %"": [""60%"", ""100%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""7:11"", ""0:33""]}], ""fighters"": [""Ricco Rodriguez"", ""Tsuyoshi Kohsaka""]}",Per round RD1 5 of 8 - 62% 2 of 5 - 40% RD2 14 of 25 - 56% 4 of 6 - 66% Landed Attempted
UFC 37: High Impact,http://ufcstats.com/event-details/9fd1f08dd4aec14a,http://ufcstats.com/fight-details/92de601366ced6dc,BJ Penn | Paul Creighton,73c7cfa551289285 | ed73c85164a5f5a4,BJ Penn,win,KO/TKO,2,3:23,Lightweight,"{""rows"": [{""Fighter"": [""BJ Penn"", ""Paul Creighton""], ""KD"": [""0"", ""0""], ""Sig. str."": [""39 of 56"", ""6 of 8""], ""Sig. str. %"": [""69%"", ""75%""], ""Total str."": [""91 of 108"", ""8 of 10""], ""Td"": [""0 of 0"", ""3 of 8""], ""Td %"": [""---"", ""37%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""3:29"", ""1:45""]}], ""fighters"": [""BJ Penn"", ""Paul Creighton""]}",Per round RD1 12 of 17 - 70% 2 of 3 - 66% RD2 27 of 39 - 69% 4 of 5 - 80% Landed Attempted
UFC 37: High Impact,http://ufcstats.com/event-details/9fd1f08dd4aec14a,http://ufcstats.com/fight-details/56812137775844c8,Phil Baroni | Amar Suloev,1652f3213655b935 | 7aa88401f93ce836,Phil Baroni,win,KO/TKO,1,2:59,Middleweight,"{""rows"": [{""Fighter"": [""Phil Baroni"", ""Amar Suloev""], ""KD"": [""0"", ""0""], ""Sig. str."": [""11 of 23"", ""9 of 15""], ""Sig. str. %"": [""47%"", ""60%""], ""Total str."": [""19 of 33"", ""9 of 15""], ""Td"": [""0 of 2"", ""1 of 1""], ""Td %"": [""0%"", ""100%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:51"", ""0:03""]}], ""fighters"": [""Phil Baroni"", ""Amar Suloev""]}",Per round RD1 11 of 23 - 47% 9 of 15 - 60% Landed Attempted
UFC 37: High Impact,http://ufcstats.com/event-details/9fd1f08dd4aec14a,http://ufcstats.com/fight-details/1228c4297882e8ba,Caol Uno | Yves Edwards,eb1723480fa2f96c | 5f04e3d58d9ce982,Caol Uno,win,Decision - Unanimous,3,5:00,Lightweight,"{""rows"": [{""Fighter"": [""Caol Uno"", ""Yves Edwards""], ""KD"": [""0"", ""0""], ""Sig. str."": [""19 of 32"", ""13 of 23""], ""Sig. str. %"": [""59%"", ""56%""], ""Total str."": [""58 of 81"", ""30 of 42""], ""Td"": [""3 of 6"", ""1 of 1""], ""Td %"": [""50%"", ""100%""], ""Sub. att"": [""1"", ""1""], ""Rev."": [""2"", ""0""], ""Ctrl"": [""6:49"", ""3:51""]}], ""fighters"": [""Caol Uno"", ""Yves Edwards""]}",Per round RD1 6 of 8 - 75% 5 of 9 - 55% RD2 4 of 9 - 44% 3 of 6 - 50% RD3 9 of 15 - 60% 5 of 8 - 62% Landed Attempted
UFC 37: High Impact,http://ufcstats.com/event-details/9fd1f08dd4aec14a,http://ufcstats.com/fight-details/b82abffcf66db401,Ivan Salaverry | Andrei Semenov,394f55ebca199124 | 5f2f0da6fd6a84fd,Ivan Salaverry,win,KO/TKO,3,2:27,Middleweight,"{""rows"": [{""Fighter"": [""Ivan Salaverry"", ""Andrei Semenov""], ""KD"": [""0"", ""0""], ""Sig. str."": [""43 of 72"", ""5 of 46""], ""Sig. str. %"": [""59%"", ""10%""], ""Total str."": [""156 of 190"", ""5 of 46""], ""Td"": [""2 of 2"", ""1 of 2""], ""Td %"": [""100%"", ""50%""], ""Sub. att"": [""8"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""5:54"", ""1:44""]}], ""fighters"": [""Ivan Salaverry"", ""Andrei Semenov""]}",Per round RD1 13 of 25 - 52% 0 of 13 - 0% RD2 18 of 30 - 60% 4 of 28 - 14% RD3 12 of 17 - 70% 1 of 5 - 20% Landed Attempted
UFC 37: High Impact,http://ufcstats.com/event-details/9fd1f08dd4aec14a,http://ufcstats.com/fight-details/fe60fd0ee67902dc,Benji Radach | Steve Berger,01b39decaf0abf6a | 21b1132949f2a9b0,,nc nc,Overturned,1,0:27,Welterweight,"{""rows"": [{""Fighter"": [""Benji Radach"", ""Steve Berger""], ""KD"": [""1"", ""0""], ""Sig. str."": [""10 of 12"", ""0 of 2""], ""Sig. str. %"": [""83%"", ""0%""], ""Total str."": [""10 of 12"", ""0 of 2""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:13"", ""0:00""]}], ""fighters"": [""Benji Radach"", ""Steve Berger""]}",Per round RD1 10 of 12 - 83% 0 of 2 - 0% Landed Attempted
UFC 37: High Impact,http://ufcstats.com/event-details/9fd1f08dd4aec14a,http://ufcstats.com/fight-details/5550e3d9ff8b965c,Robbie Lawler | Aaron Riley,f2925e6db404bf1d | f2c8ebbeafd45f2b,Robbie Lawler,win,Decision - Unanimous,3,5:00,Welterweight,"{""rows"": [{""Fighter"": [""Robbie Lawler"", ""Aaron Riley""], ""KD"": [""1"", ""0""], ""Sig. str."": [""64 of 153"", ""55 of 130""], ""Sig. str. %"": [""41%"", ""42%""], ""Total str."": [""87 of 176"", ""93 of 170""], ""Td"": [""6 of 8"", ""0 of 3""], ""Td %"": [""75%"", ""0%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""4:27"", ""1:26""]}], ""fighters"": [""Robbie Lawler"", ""Aaron Riley""]}",Per round RD1 25 of 62 - 40% 16 of 37 - 43% RD2 15 of 42 - 35% 32 of 69 - 46% RD3 24 of 49 - 48% 7 of 24 - 29% Landed Attempted
UFC 36: Worlds Collide,http://ufcstats.com/event-details/02fc8f50f56eb307,http://ufcstats.com/fight-details/38dbb6f2e1456acd,Josh Barnett | Randy Couture,ad3f53c454cbbead | 0aa92558424ced9e,Josh Barnett,win,KO/TKO,2,4:35,Heavyweight,"{""rows"": [{""Fighter"": [""Josh Barnett"", ""Randy Couture""], ""KD"": [""0"", ""0""], ""Sig. str."": [""44 of 75"", ""18 of 21""], ""Sig. str. %"": [""58%"", ""85%""], ""Total str."": [""53 of 85"", ""33 of 37""], ""Td"": [""0 of 0"", ""1 of 3""], ""Td %"": [""---"", ""33%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""1:55"", ""7:18""]}], ""fighters"": [""Josh Barnett"", ""Randy Couture""]}",Per round RD1 15 of 19 - 78% 15 of 16 - 93% RD2 29 of 56 - 51% 3 of 5 - 60% Landed Attempted
UFC 36: Worlds Collide,http://ufcstats.com/event-details/02fc8f50f56eb307,http://ufcstats.com/fight-details/efc865fce64b5848,Pedro Rizzo | Andrei Arlovski,b44f39a5c6596953 | 3738e68d2261e60f,Pedro Rizzo,win,KO/TKO,3,1:45,Heavyweight,"{""rows"": [{""Fighter"": [""Pedro Rizzo"", ""Andrei Arlovski""], ""KD"": [""1"", ""0""], ""Sig. str."": [""27 of 80"", ""38 of 95""], ""Sig. str. %"": [""33%"", ""40%""], ""Total str."": [""27 of 80"", ""38 of 95""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:00""]}], ""fighters"": [""Pedro Rizzo"", ""Andrei Arlovski""]}",Per round RD1 11 of 38 - 28% 15 of 42 - 35% RD2 8 of 25 - 32% 23 of 44 - 52% RD3 8 of 17 - 47% 0 of 9 - 0% Landed Attempted
UFC 36: Worlds Collide,http://ufcstats.com/event-details/02fc8f50f56eb307,http://ufcstats.com/fight-details/e7833d5728f3ebef,Matt Hughes | Hayato Sakurai,621a6c59f88a44fe | 85e26e2468b4e82f,Matt Hughes,win,KO/TKO,4,3:01,Welterweight,"{""rows"": [{""Fighter"": [""Matt Hughes"", ""Hayato Sakurai""], ""KD"": [""0"", ""1""], ""Sig. str."": [""36 of 58"", ""5 of 12""], ""Sig. str. %"": [""62%"", ""41%""], ""Total str."": [""112 of 137"", ""14 of 22""], ""Td"": [""9 of 11"", ""0 of 0""], ""Td %"": [""81%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""15:52"", ""0:00""]}], ""fighters"": [""Matt Hughes"", ""Hayato Sakurai""]}",Per round RD1 4 of 10 - 40% 2 of 5 - 40% RD2 7 of 12 - 58% 2 of 3 - 66% RD3 9 of 13 - 69% 1 of 4 - 25% RD4 16 of 23 - 69% 0 of 0 - 0% Landed Attempted
UFC 36: Worlds Collide,http://ufcstats.com/event-details/02fc8f50f56eb307,http://ufcstats.com/fight-details/3c2ac653409cf5f2,Matt Lindland | Pat Miletich,0e041d43a47d2e4b | cedfdf8d423d500c,Matt Lindland,win,KO/TKO,1,3:09,Middleweight,"{""rows"": [{""Fighter"": [""Matt Lindland"", ""Pat Miletich""], ""KD"": [""0"", ""0""], ""Sig. str."": [""20 of 40"", ""1 of 2""], ""Sig. str. %"": [""50%"", ""50%""], ""Total str."": [""62 of 85"", ""1 of 2""], ""Td"": [""1 of 1"", ""0 of 0""], ""Td %"": [""100%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""2:50"", ""0:00""]}], ""fighters"": [""Matt Lindland"", ""Pat Miletich""]}",Per round RD1 20 of 40 - 50% 1 of 2 - 50% Landed Attempted
UFC 36: Worlds Collide,http://ufcstats.com/event-details/02fc8f50f56eb307,http://ufcstats.com/fight-details/1c0f5152b0bbef05,Evan Tanner | Elvis Sinosic,8f2d9ee27f206f1f | 817e0bdf08efce2e,Evan Tanner,win,TKO - Doctor's Stoppage,1,2:06,Light Heavyweight,"{""rows"": [{""Fighter"": [""Evan Tanner"", ""Elvis Sinosic""], ""KD"": [""0"", ""0""], ""Sig. str."": [""7 of 13"", ""4 of 8""], ""Sig. str. %"": [""53%"", ""50%""], ""Total str."": [""12 of 18"", ""7 of 11""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""1:43"", ""0:00""]}], ""fighters"": [""Evan Tanner"", ""Elvis Sinosic""]}",Per round RD1 7 of 13 - 53% 4 of 8 - 50% Landed Attempted
UFC 36: Worlds Collide,http://ufcstats.com/event-details/02fc8f50f56eb307,http://ufcstats.com/fight-details/7468f870b08aaccc,Frank Mir | Pete Williams,1ff9589f9065a9ed | 6291ac0a3726732f,Frank Mir,win,Submission,1,0:46,Heavyweight,"{""rows"": [{""Fighter"": [""Frank Mir"", ""Pete Williams""], ""KD"": [""0"", ""0""], ""Sig. str."": [""4 of 6"", ""0 of 1""], ""Sig. str. %"": [""66%"", ""0%""], ""Total str."": [""4 of 6"", ""0 of 1""], ""Td"": [""0 of 0"", ""1 of 1""], ""Td %"": [""---"", ""100%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:02"", ""0:19""]}], ""fighters"": [""Frank Mir"", ""Pete Williams""]}",Per round RD1 4 of 6 - 66% 0 of 1 - 0% Landed Attempted
UFC 36: Worlds Collide,http://ufcstats.com/event-details/02fc8f50f56eb307,http://ufcstats.com/fight-details/ef83377d584ec055,Matt Serra | Kelly Dullanty,86dfed7cc24a9fa7 | 1a225f04aa6e0739,Matt Serra,win,Submission,1,2:58,Lightweight,"{""rows"": [{""Fighter"": [""Matt Serra"", ""Kelly Dullanty""], ""KD"": [""0"", ""0""], ""Sig. str."": [""2 of 8"", ""0 of 1""], ""Sig. str. %"": [""25%"", ""0%""], ""Total str."": [""14 of 20"", ""17 of 21""], ""Td"": [""1 of 3"", ""0 of 0""], ""Td %"": [""33%"", ""---""], ""Sub. att"": [""3"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""2:22"", ""0:11""]}], ""fighters"": [""Matt Serra"", ""Kelly Dullanty""]}",Per round RD1 2 of 8 - 25% 0 of 1 - 0% Landed Attempted
UFC 36: Worlds Collide,http://ufcstats.com/event-details/02fc8f50f56eb307,http://ufcstats.com/fight-details/87f39e0d82349c3b,Sean Sherk | Jutaro Nakao,029880cdbf5ca089 | 95eb112a85601a0a,Sean Sherk,win,Decision - Unanimous,3,5:00,Welterweight,"{""rows"": [{""Fighter"": [""Sean Sherk"", ""Jutaro Nakao""], ""KD"": [""0"", ""0""], ""Sig. str."": [""21 of 30"", ""4 of 20""], ""Sig. str. %"": [""70%"", ""20%""], ""Total str."": [""227 of 241"", ""8 of 24""], ""Td"": [""7 of 14"", ""0 of 0""], ""Td %"": [""50%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""12:11"", ""0:02""]}], ""fighters"": [""Sean Sherk"", ""Jutaro Nakao""]}",Per round RD1 4 of 5 - 80% 2 of 7 - 28% RD2 7 of 11 - 63% 1 of 5 - 20% RD3 10 of 14 - 71% 1 of 8 - 12% Landed Attempted
UFC 35: Throwdown,http://ufcstats.com/event-details/946f341df6472ee0,http://ufcstats.com/fight-details/e1bc211f43378ee7,Jens Pulver | BJ Penn,44260175069b6276 | 73c7cfa551289285,Jens Pulver,win,Decision - Majority,5,5:00,Lightweight,"{""rows"": [{""Fighter"": [""Jens Pulver"", ""BJ Penn""], ""KD"": [""0"", ""0""], ""Sig. str."": [""38 of 98"", ""49 of 93""], ""Sig. str. %"": [""38%"", ""52%""], ""Total str."": [""122 of 186"", ""161 of 210""], ""Td"": [""1 of 1"", ""7 of 10""], ""Td %"": [""100%"", ""70%""], ""Sub. att"": [""0"", ""2""], ""Rev."": [""4"", ""0""], ""Ctrl"": [""8:21"", ""6:23""]}], ""fighters"": [""Jens Pulver"", ""BJ Penn""]}",Per round RD1 2 of 8 - 25% 4 of 7 - 57% RD2 3 of 4 - 75% 11 of 18 - 61% RD3 10 of 20 - 50% 3 of 5 - 60% RD4 7 of 17 - 41% 11 of 18 - 61% RD5 16 of 49 - 32% 20 of 45 - 44% Landed Attempted
UFC 35: Throwdown,http://ufcstats.com/event-details/946f341df6472ee0,http://ufcstats.com/fight-details/0ff019f37961b954,Ricco Rodriguez | Jeff Monson,50cc91ce2982785d | cbfd1d34356a004c,Ricco Rodriguez,win,KO/TKO,3,3:00,Heavyweight,"{""rows"": [{""Fighter"": [""Ricco Rodriguez"", ""Jeff Monson""], ""KD"": [""0"", ""0""], ""Sig. str."": [""42 of 65"", ""7 of 20""], ""Sig. str. %"": [""64%"", ""35%""], ""Total str."": [""100 of 126"", ""45 of 60""], ""Td"": [""3 of 4"", ""2 of 6""], ""Td %"": [""75%"", ""33%""], ""Sub. att"": [""1"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""6:39"", ""3:54""]}], ""fighters"": [""Ricco Rodriguez"", ""Jeff Monson""]}",Per round RD1 14 of 17 - 82% 4 of 5 - 80% RD2 16 of 30 - 53% 2 of 9 - 22% RD3 12 of 18 - 66% 1 of 6 - 16% Landed Attempted
UFC 35: Throwdown,http://ufcstats.com/event-details/946f341df6472ee0,http://ufcstats.com/fight-details/cfa9bc77c803956e,Murilo Bustamante | Dave Menne,85d905f7c4f5a1af | 275cafc9de131c83,Murilo Bustamante,win,KO/TKO,2,0:44,Middleweight,"{""rows"": [{""Fighter"": [""Murilo Bustamante"", ""Dave Menne""], ""KD"": [""1"", ""0""], ""Sig. str."": [""9 of 12"", ""14 of 33""], ""Sig. str. %"": [""75%"", ""42%""], ""Total str."": [""14 of 17"", ""23 of 42""], ""Td"": [""2 of 7"", ""0 of 0""], ""Td %"": [""28%"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""3:08"", ""0:00""]}], ""fighters"": [""Murilo Bustamante"", ""Dave Menne""]}",Per round RD1 3 of 5 - 60% 10 of 24 - 41% RD2 6 of 7 - 85% 4 of 9 - 44% Landed Attempted
UFC 35: Throwdown,http://ufcstats.com/event-details/946f341df6472ee0,http://ufcstats.com/fight-details/0fe4e788b16c03cd,Chuck Liddell | Amar Suloev,a390eb8a9b2df298 | 7aa88401f93ce836,Chuck Liddell,win,Decision - Unanimous,3,5:00,Light Heavyweight,"{""rows"": [{""Fighter"": [""Chuck Liddell"", ""Amar Suloev""], ""KD"": [""0"", ""0""], ""Sig. str."": [""46 of 144"", ""26 of 69""], ""Sig. str. %"": [""31%"", ""37%""], ""Total str."": [""46 of 144"", ""26 of 69""], ""Td"": [""0 of 0"", ""0 of 0""], ""Td %"": [""---"", ""---""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:00"", ""0:00""]}], ""fighters"": [""Chuck Liddell"", ""Amar Suloev""]}",Per round RD1 15 of 50 - 30% 10 of 26 - 38% RD2 16 of 47 - 34% 9 of 22 - 40% RD3 15 of 47 - 31% 7 of 21 - 33% Landed Attempted
UFC 35: Throwdown,http://ufcstats.com/event-details/946f341df6472ee0,http://ufcstats.com/fight-details/17ba2950b7f6d64a,Andrei Semenov | Ricardo Almeida,5f2f0da6fd6a84fd | 91186547a7f3f758,Andrei Semenov,win,KO/TKO,2,2:01,Middleweight,"{""rows"": [{""Fighter"": [""Andrei Semenov"", ""Ricardo Almeida""], ""KD"": [""1"", ""0""], ""Sig. str."": [""5 of 29"", ""12 of 35""], ""Sig. str. %"": [""17%"", ""34%""], ""Total str."": [""35 of 59"", ""12 of 35""], ""Td"": [""0 of 0"", ""1 of 4""], ""Td %"": [""---"", ""25%""], ""Sub. att"": [""0"", ""5""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""2:27"", ""0:45""]}], ""fighters"": [""Andrei Semenov"", ""Ricardo Almeida""]}",Per round RD1 2 of 16 - 12% 7 of 26 - 26% RD2 3 of 13 - 23% 5 of 9 - 55% Landed Attempted
UFC 35: Throwdown,http://ufcstats.com/event-details/946f341df6472ee0,http://ufcstats.com/fight-details/f67fa758cc79cd65,Kevin Randleman | Renato Sobral,6859f67468ba8489 | d468288756ae3982,Kevin Randleman,win,Decision - Unanimous,3,5:00,Light Heavyweight,"{""rows"": [{""Fighter"": [""Kevin Randleman"", ""Renato Sobral""], ""KD"": [""0"", ""0""], ""Sig. str."": [""18 of 39"", ""2 of 3""], ""Sig. str. %"": [""46%"", ""66%""], ""Total str."": [""72 of 100"", ""24 of 26""], ""Td"": [""1 of 1"", ""0 of 0""], ""Td %"": [""100%"", ""---""], ""Sub. att"": [""0"", ""5""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""12:49"", ""0:00""]}], ""fighters"": [""Kevin Randleman"", ""Renato Sobral""]}",Per round RD1 4 of 12 - 33% 1 of 2 - 50% RD2 5 of 10 - 50% 1 of 1 - 100% RD3 9 of 17 - 52% 0 of 0 - 0% Landed Attempted
UFC 35: Throwdown,http://ufcstats.com/event-details/946f341df6472ee0,http://ufcstats.com/fight-details/8762b96aaefb03af,Gil Castillo | Chris Brennan,31ceaf0e670c1578 | b19fc66613dc75b9,Gil Castillo,win,Decision - Unanimous,3,5:00,Welterweight,"{""rows"": [{""Fighter"": [""Gil Castillo"", ""Chris Brennan""], ""KD"": [""0"", ""0""], ""Sig. str."": [""17 of 33"", ""8 of 23""], ""Sig. str. %"": [""51%"", ""34%""], ""Total str."": [""120 of 150"", ""97 of 115""], ""Td"": [""3 of 3"", ""0 of 2""], ""Td %"": [""100%"", ""0%""], ""Sub. att"": [""0"", ""1""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""13:03"", ""0:09""]}], ""fighters"": [""Gil Castillo"", ""Chris Brennan""]}",Per round RD1 4 of 8 - 50% 5 of 18 - 27% RD2 2 of 5 - 40% 2 of 2 - 100% RD3 11 of 20 - 55% 1 of 3 - 33% Landed Attempted
UFC 35: Throwdown,http://ufcstats.com/event-details/946f341df6472ee0,http://ufcstats.com/fight-details/1f299942446461e9,Eugene Jackson | Keith Rockel,ce783bf73b5131f9 | c75b99887c8c3f5a,Eugene Jackson,win,Submission,2,1:14,Middleweight,"{""rows"": [{""Fighter"": [""Eugene Jackson"", ""Keith Rockel""], ""KD"": [""0"", ""0""], ""Sig. str."": [""1 of 3"", ""6 of 10""], ""Sig. str. %"": [""33%"", ""60%""], ""Total str."": [""44 of 47"", ""21 of 25""], ""Td"": [""0 of 1"", ""2 of 2""], ""Td %"": [""0%"", ""100%""], ""Sub. att"": [""1"", ""2""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""0:04"", ""5:31""]}], ""fighters"": [""Eugene Jackson"", ""Keith Rockel""]}",Per round RD1 0 of 0 - 0% 4 of 8 - 50% RD2 1 of 3 - 33% 2 of 2 - 100% Landed Attempted
UFC 34: High Voltage,http://ufcstats.com/event-details/4dc496aa0cfc0d95,http://ufcstats.com/fight-details/bce4808806f88c99,Randy Couture | Pedro Rizzo,0aa92558424ced9e | b44f39a5c6596953,Randy Couture,win,KO/TKO,3,3:22,Heavyweight,"{""rows"": [{""Fighter"": [""Randy Couture"", ""Pedro Rizzo""], ""KD"": [""0"", ""0""], ""Sig. str."": [""41 of 52"", ""13 of 34""], ""Sig. str. %"": [""78%"", ""38%""], ""Total str."": [""98 of 111"", ""20 of 42""], ""Td"": [""3 of 5"", ""1 of 1""], ""Td %"": [""60%"", ""100%""], ""Sub. att"": [""0"", ""0""], ""Rev."": [""0"", ""0""], ""Ctrl"": [""5:48"", ""0:03""]}], ""fighters"": [""Randy Couture"", ""Pedro Rizzo""]}",Per round RD1 18 of 23 - 78% 6 of 10 - 60% RD2 10 of 13 - 76% 4 of 12 - 33% RD3 13 of 16 - 81% 3 of 12 - 25% Landed Attempted
UFC 34: High Voltage,http://ufcstats.com/event-details/4dc496aa0cfc0d95,http://ufcstats.com/fight-details/7c76b3c48a5583df,Ricco Rodriguez | Pete Williams,50cc91ce2982785d | 6291ac0a3726732f,Ricco Rodriguez,win,KO/TKO,2,4:02,Heavyweight,"{""rows"": [{""Fighter"": [""Ricco Rodriguez"", ""Pete Williams""], ""KD"": [""0"", ""0""], ""Sig. str."": [""26 of 43"", ""4 of 6""], ""Sig. str. %"": [""60%"", ""66%""], ""Total str."": [""86 of 107"", ""10 of 13""], ""Td"": [""5 of 6"", ""0 of 0""], ""Td %"": [""83%"", ""---""], ""Sub. att"": [""1"", ""1""], ""Rev."": [""1"", ""0""], ""Ctrl"": [""7:16"", ""0:48""]}], ""fighters"": [""Ricco Rodriguez"", ""Pete Williams""]}",Per round RD1 13 of 27 - 48% 1 of 2 - 50% RD2 13 of 16 - 81% 3 of 4 - 75% Landed Attempted
UFC 34: High Voltage,http://ufcstats.com/event-details/4dc496aa0cfc0d95,http://ufcstats.com/fight-details/57f4aac17f067c11,Matt Hughes | Carlos Newton,621a6c59f88a44fe | 952f6fa06f25a0ec,Matt Hughes,win,KO/TKO,2,1:27,Welterweight,"{""rows"": [{""Fighter"": [""Matt Hughes"", ""Carlos Newton""], ""KD"": [""0"", ""0""], ""Sig. str."": [""8 of 14"", ""2 of 7""], ""Sig. str. %"": [""57%"", ""28%""], ""Total str."": [""14 of 20"", ""18 of 23""], ""Td"": [""4 of 4"", ""0 of 0""], ""Td %"": [""100%"", ""---""], ""Sub. att"": [""1"", ""1""], ""Rev."": [""0"", ""2""], ""Ctrl"": [""4:05"", ""1:33""]}], ""fighters"": [""Matt Hughes"", ""Carlos Newton""]}",Per round RD1 7 of 10 - 70% 2 of 5 - 40% RD2 1 of 4 - 25% 0 of 2 - 0% Landed Attempted
